id;name;code;user_type_id/id;chart_template_id/id;reconcile
l10n_dz.pcg_405;Fournisseurs d'immobilisations - Effets à payer;405;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4081;Fournisseurs de stocks nationaux : Factures non parvenues;4081;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4082;Fournisseurs de services – factures non parvenues;4082;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4083;Factures à recevoir des Fournisseurs d’immobilisations;4083;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4086;Factures à recevoir des Consultants, CAC et Experts;4086;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4088;Fournisseurs : Intérêts courus à payer;4088;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4091;Fournisseurs : Avances et acomptes sur commandes;4091;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4096;Fournisseurs : Créances pour emballages et matériels à rendre;4096;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4097;Fournisseurs à soldes débiteurs (à détailler par code Tiers);4097;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4098;Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus;4098;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_410;Clients et comptes rattachés ;410;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.dz_pcg_recv;Clients : Ventes de biens et services;411;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4114;Clients : Autres créances diverses;4114;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4117;Clients : Retenues de garantie;4117;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_413;Clients - Effets à recevoir;413;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_416;Clients douteux ou litigieux;416;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_417;Créances sur travaux ou prestations en cours;417;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4181;Clients - Factures à établir ;4181;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4182;Clients : Factures à établir – Secteur Privé;4182;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4188;Clients : intérêts moratoires à facturer;4188;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4191;Clients - Avances et acomptes reçus sur commandes;4191;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4196;Clients - Dettes pour emballages et matériels consignés ;4196;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4197;Clients à solde créditeur (à détailler par code Tiers);4197;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4198;Rabais, remises, ristournes à accorder et autres avoirs à établir;4198;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_421;Personnel : Rémunérations dues;421;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4211;Salaires et appointements à payer;4211;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4212;Présalaires à payer;4212;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4213;Soldes de tout compte restant dus;4213;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_422;Fonds des œuvres sociales;422;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4221;Contributions annuelles à payer (3%);4221;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4229;Autres avances pour le compte des œuvres sociales;4229;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_423;Participation des salariés au résultat;423;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_425;Personnel - Avances et acomptes;425;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_426;Personnel - Dépôts;426;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_427;Personnel - Oppositions;427;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4281;Dettes provisionnées pour congés à payer;4281;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4286;Frais de mission à payerr;4286;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4288;Personnel : Autres charges à payer;4288;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4289;Personnel : Produits à recevoir;4289;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_431;Sécurité Sociale;431;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_432;Autres organismes sociaux;432;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4386;Organismes sociaux : Charges sociales sur congés à payer;4386;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4388;Organismes sociaux : Autres charges à payer;4388;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4389;Organismes sociaux : Produits à recevoir;4389;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4411;Subventions d'investissement;4411;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4412;Subventions d’exploitation à recevoir;4412;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4418;Autres subventions et aides publiques à recevoir;4418;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4419;Avances sur subventions;4419;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4421;IRG retenu sur salaires (barème);4421;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4422;IRG – Libératoire sur rappels de salaires et participation;4422;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4423;IRG – Libératoire sur bénéfices distribués;4423;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4424;IRG – Libératoire sur revenus mobiliers;4424;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4425;IRG – Libératoire sur Jetons de présence et tantièmes;4425;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4426;IRG – Libératoire retenu à la source aux consultants;4426;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4428;Autres impôts retenus à la source;4428;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4431;Créances sur l'Etat – Indemnisations;4431;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4432;Avance pour compte ANEM – Emplois aidés (Quote part de l'Etat);4432;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4438;Créances ou dettes résultant du changement de la réglementation fiscale;4438;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_444;Etat, impôts sur les résultats;444;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4441;Acomptes provisionnels sur I.B.S;4441;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4449;Impôts sur les bénéfices – I.B.S à payer;4449;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44551;TVA à décaisser (à payer sur G.50);44551;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44552;Obligations cautionnées (au profit des Douanes);44552;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44562;TVA récupérable sur immobilisations;44562;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_44563;TVA transférée par d'autres entreprises;44563;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44566;TVA récupérable sur achats de stocks et de services;44566;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_44568;Crédit de TVA à reporter (Précompte);44568;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44571;TVA collectée sur Ventes – (livraisons juridiques ou matérielles);44571;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_44572;TVA collectée sur les encaissements;44572;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_44575;Droits de timbre perçus au profit du Trésor;44575;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_44583;Remboursement de TVA demandé;44583;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44584;TVA récupérée d’avance ou en attente de régularisation;44584;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44586;TVA sur factures d’achats non parvenues;44586;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_44587;TVA sur factures de ventes ou de prestations à établir;44587;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_446;Obligations cautionnées;446;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_447;Autres impôts, taxes et versements assimilés;447;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4471;Taxe sur l’activité professionnelle – TAP à payer (sur G.50);4471;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4472;Taxe sur l’apprentissage et la formation professionnelle;4472;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4473;Taxe sur l’environnement – (Écotaxe);4473;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4474;Droits d’enregistrement à payer;4474;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4475;Taxe foncière à payer;4475;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4478;Autres droits, impôts et taxes à payer;4478;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4482;Etat – charges à payer : Charges fiscales sur congés à payer;4482;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4486;Rappels d'impôts à payer (hors IBS);4486;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4487;Etat – produits à recevoir : Trop versés sur impôts;4487;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4488;Etat – produits à recevoir : Dégrèvement d’impôts;4488;account.data_account_type_current_assets;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4511;Avances de fonds;4511;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4518;Autres opérations;4518;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_455;Associés - Comptes courants;455;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4551;Principal;4551;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4556;Intérêts courus;4556;account.data_account_type_payable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_45611;Associés : Comptes d’apport en société;45611;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_45615;Associés : Apports en numéraires;45615;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4562;Associés : Capital souscrit, appelé et non versé (apports à libérer);4562;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4563;Associés : Versements reçus sur augmentation de Capital;4563;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4564;Associés : Versements anticipés;4564;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4566;Actionnaires défaillants;4566;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4567;Associés - Capital à rembourser;4567;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4571;Coupons d’action;4571;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4572;Dividendes mis en paiement;4572;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4577;Tantièmes à payer aux administrateurs et gérants;4577;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4586;Opérations faites en commun : Charges à payer;4586;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4587;IOpérations faites en commun : Produits à recevoir;4587;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4588;Intérêts courus;4588;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_462;Créances sur cessions d'immobilisations;462;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_464;Dettes sur acquisitions de valeurs mobilières de placement;464;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_465;Créances sur cessions de valeurs mobilières de placement;465;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_467;Autres comptes débiteurs ou créditeurs;467;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_4686;Charges à payer;4686;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4687;Produits à recevoir;4687;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_476;Comptes d'attente 5;476;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_477;Recettes en attente d’imputations;477;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_478;Autres opérations à régulariser;478;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_4811;Provisions pour procès et litiges (moins de 12 mois);4811;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4812;Provisions pour garanties données aux clients (moins de 12 mois);4812;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4815;Provisions pour amendes et pénalités;4815;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4816;Provisions pour pertes de change;4816;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4818;Autres provisions : Passifs courants;4818;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_486;Charges constatées d'avance;486;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_487;Produits constatés d'avance;487;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4911;Pertes de valeurs sur comptes de clients;4911;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4912;Pertes de valeurs sur retenues de garanties;4912;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4951;Pertes de valeur sur compte du groupe;4951;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4955;Pertes de valeur sur comptes courants des associés;4955;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4958;Pertes de valeur sur opérations faites en commun (SEP – GIE);4958;account.data_account_type_current_liabilities;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4962;Pertes de valeur sur créances de cessions d'immobilisations;4962;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4965;Pertes de valeur sur créances de cessions de VMP;4965;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_4967;Pertes de valeur sur autres comptes débiteurs;4967;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_498;Pertes de valeur sur autres comptes de tiers;498;account.data_account_type_receivable;l10n_dz.l10n_dz_pcg_chart_template;True
l10n_dz.pcg_501;Parts dans entreprises liées;501;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_502;Actions propres;502;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5031;Actions détenues en vue de la revente;5031;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5061;Obligations à moins de 12 mois;5061;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5062;Bons du Trésor à court terme;5062;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5063;Bons de caisse à court terme;5063;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5081;Autres valeurs mobilières;5081;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5082;Bons de souscription;5082;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5083;Intérêts courus;5083;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5088;Intérêts courus;5088;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_509;Versements restant à effectuer sur valeurs mobilières de placement non libérées;509;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5111;Chèques à encaisser;5111;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5112;Traites remises à l’escompte;5112;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5113;Effets à l'encaissement;5113;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5118;Autres valeurs à l’encaissement;5118;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5121;Comptes bancaires : Dinars;5121;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5122;Comptes bancaires : Devises;5122;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5151;Caisses du Trésor Public;5151;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5152;Caisses des établissements publics;5152;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5171;Banque postale (C.C.P);5171;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5172;Sociétés de leasing (crédit-bail);5172;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5173;Sociétés de factoring (affacturage);5173;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5176;Société de bourse;5176;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5178;Autres organismes et établissements financiers;5178;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5186;Intérêts courus à payer (agios à payer);5186;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5187;Intérêts courus à recevoir (intérêts des dépôts créditeurs à recevoir);5187;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5191;Facilité de caisse;5191;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
l10n_dz.pcg_5192;Découvert bancaire;5192;account.data_account_type_liquidity;l10n_dz.l10n_dz_pcg_chart_template;False
